titles,authors,nums,peoples
Innovation and Entrepreneurship,PeterF.Drucker/HarperBusiness/2006-5-9/125.00元,7.3,19
富爸爸窮爸爸,羅勃特．T．清崎、莎朗．L．萊希特/高寶國際/2009-7/100.00元,8.5,29
女人就是要发光,周晓光//胡腾/中信/2009-12/38.00元,8.2,30
青年创业指南,史蒂夫·马若堤/户才和/经济日报出版社/2004-4/29.00元,6.7,30
工匠精神,（美）亚力克·福奇（AlecFoege）/陈劲/浙江人民出版社/2014-12/46.90,5.5,316
忍不住开了间家庭旅馆,游莉、骆莹莹/中信出版社/2013-9/36.00元,7.6,342
马云十年,张刚/中信出版社/2009-9-1/29.00元,7.1,181
绝对成交的销售话术,张潜/广东经济/2010-9/25.00元,7.1,12
敏捷产品——不确定性的思维革命,光明日报出版社/2016-6/49.80元,7.8,13
视界,清华大学出版社/2016-7,6.1,10
网站创富：从搭建、管理到营利,月光博客/人民邮电出版社/2015-12/49.00元,8.6,16
成功的商业计划,朗达·艾布拉姆斯/张帏/人民大学/2005-1/50.00元,8.5,10
