titles,authors,nums,peoples
两性购买按钮,[美]伊莉莎白·佩斯/吴知音、吴迪/南方出版社/2012-5/29.80元,6.6,10
广告设计理念与经典案例,(美)费尔顿/李艳霞/电子工业出版社/2013-8-1/98元,6,10
平面广告经典评析,张家平编/学林出版社/2004-5/48.00元,6.9,20
新媒体广告,舒咏平编/2010-8/25.10元,6.9,11
机器新娘,马歇尔·麦克卢汉/何道宽/中国人民大学出版社/2004-10/39.80元,8.2,705
设计的创造力,[美]杰伊·格林/封帆/中信/2011-7/38.00元,7.2,65
粘住,[美]奇普·希思、[美]丹·希思/雷静/中信出版社/2010-1/29.00元,7.7,1053
说服力：电商文案这样写才有效,兰晓华/清华大学出版社/2016-8-1/39.8,7.9,10
20世纪广告传播理论研究,张金海/武汉大学出版社/2002-11/19.00元,6.7,31
爱情是文字最美的结局,李欣频/广西科学技术出版社/2009年08月/25.00元,6.7,976
奥美观点精选（文化卷）,奥美公司/2009-7/25.80元,6.7,37
江南春,文信平/2009-1/39.80元,7.4,24
NT$280,"BEIGBEDER,FEDERIC著楊孟哲　譯/皇冠/20030710/NT$280",6.4,10
Being Direct,"LesterWunderman/DirectMarketingAssociation,Inc./2004-09",7,10
奥美广告创意52条法则,史蒂夫•兰斯、杰夫•沃尔/东方出版社/2012-10-1/25.00元,5.6,13
物·象征·仿真,孔明安/安徽师范大学出版社/2010-12/25.00元,6.4,12
创意的秘密,何辉/北京广播学院/2005-1/20.00元,7.5,10
丹尼尔·肯尼迪方法,丹尼尔・肯尼迪/马晓慧/国际文化出版公司/2003-1-1/18.00元,6.5,10
中外广告史新编,陈培爱/2009-8/31.00元,6.8,14
搜索引擎广告的机制设计理论与实践,2010-10/33.00元,8,11
窥探大师的草图本,提摩西·欧·唐纳尔/金黎晅/上海人民美术出版社/2012-1/58.00元,8,87
广告创意与文案策划,丁培卫/福建人民出版社/2012-9/38.00元,7.6,10
创意设计元素,YINGANBULUOSIHALISIBIANZHUYANGWENLIYI/ChinaTextilePress/2000-1-1/78.00元,7.5,58
微信、微博这样玩才赚钱,安杰/民主与建设出版社/2015-7-1/39.80元,7.5,10
增长力,（美）吉姆•斯登格/王幸、谭北平/2012-10/49.00元,7.6,18
广告配音教程,曾志华/北京大学出版社/2007-8/25.00元,7.7,10
创意传播管理,陈刚/机械工业出版社/2012-1/55.00元,7,140
创造之岛,索雷尔/王玮/东南大学出版社/2003-11/198.00元,7.2,22
卓越广告（赠广告作品多媒体一张）,（澳）吉姆・艾奇逊/臧恒佳/杨翌昀/夏莲/蔡珍/云南大学出版社/2001-09/48.00,7.3,29
互动广告创意与设计,刘文沛、应宜伦/轻工业出版社/2007-1/38.00元,7.9,13
影响力（中小企业版）,崔学良、杨光明/中户工商联合出版社有限责任公司/2012-2-1/29.90元,8.4,21
如何成为广告人,刘强/知识出版社/2005-1/15.00元,7.3,10
新媒体与广告互动传播,舒咏平/华中科技大学出版社/2006-10/23.00元,6.5,11
广告创意学,金定海/高等教育/2008-1/36.00元,6.8,29
如何制作有效的广告影片,（美）怀特/邱顺应/企业管理出版社/2001-06-01/35.0,7.1,15
中国元素与广告创意,郭有献，郝东恒/2010-1/50.00元,7.1,20
创意撩人,江绍雄/中国传媒大学出版社/2005-12/38.00元,6.4,64
销售一定要懂的心理学,文义明、阎颖然/中国经济出版社/2011-1-1/32.00元,6.8,41
做文化研究,保罗.杜盖伊斯图尔特.霍尔[英]/商务印书馆/2003-12/16.00元,7.9,125
如何成为广告策划高手,西等、荆红艳/荆红艳/北京大学出版社/2005-4/28.00元,6.8,12
The Lovemarks Effect,KevinRoberts/powerHouseBooks/2006-11/USD29.95,7.1,10
广告人,贺许・高登・路易斯、卡洛・尼尔森/杜伯衡/汕头大学出版社/2003-3-1/25.0,6.9,11
中国广告猛进史(1979-2003),IAI国际广告研究所、国际广告杂志社、北京广播学院广告学院/华夏出版社/2004-9-1/98.00元,6.3,25
广告学教程,中国人民大学出版社/2009-9-1/39.80元,7.2,44
万科的主张,清华大学建筑学院万科住区规划研究课题组编/东南大学出版社/2004-9/68.00元,7,39
美学经济力,金宣我/博硕文化/2011-9/62.80元,8.1,28
好感度版面設計法則,[日]内田广由纪、林柏涵[台湾]/設計好生活編輯組/城邦文化事業股份有限公司尖端出版/2008-7出版/160元,6.2,14
广告学教程,张金海/上海人民出版社/2003-5-1/30.00元,6.6,80
字里行间的商业秘密,严刚/清华大学出版社/2012-1-1/26.00元,8.4,11
"天亮前, 寫出10個企畫案",齋藤孝/樂伊珍/如何出版社有限公司/2008/08/25/NT$189,7.4,10
实战广告案例教程,广告人杂志社/2009-1/38.00元,6.7,14
广告人面对面,张丽君/中国市场出版社/2007-1/29.80元,6.7,48
广告狂人江南春,刘洪飞/现代/2010-3/34.00元,7.5,12
丹尼尔.肯尼迪思考工具,[美]丹尼尔·肯尼迪/刘彬彬、张伟/国际文化出版公司/2003-2-1/18,6.8,21
什么样的广告最有效益？,博顿/世界知识出版社/2006-1/20.0,7,13
Humankind,"Bernardin,Tom;Tutssel,Mark;/2010-10/$33.84",7.2,10
视觉传播,张浩达/北京大学出版社/2012-10/39.00元,8.3,10
广告英语一本通,王燕希编/对外经济贸易大学出版社/2004-6/20.0,7.5,10
新媒体广告经典评析,张家平编/2010-10/58.00元,7.5,23
杜蕾斯公关小姐,画上眉儿/中国画报/2009-9/24.80元,5.6,283
打造创意版自己,李欣频/电子工业出版社/2013-6-1/CNY32.00,7.3,193
网络广告,马特斯尔斯·W·斯达切尔/中国政法大学出版社/2004-12/26.00元,8,10
親吻銷售,[美]羅伯特·索耶（RobertSawyer）/蔡春華/奇力計畫股份有限公司/2012-9/NT$680,7.8,10
理性的非理性,郑毓煌、苏丹/中国商业出版社/2013-8/39.9,7.5,397
一读就懂的博弈论,刘晓婷/2010-1/29.80元,6.8,27
谁说这辈子只能这样,李欣频/广西科学技术出版社/2010-7/25.00元,7.1,1533
房地产开发前期策划,丁祖昱/中国经济/2011-10/58.00元,7.6,14
数位广告:过去、现在、未来,CreativeSocial/賴治怡/小魚廣告網雜誌/2012-11-5/NT350元,7.4,10
媒体经济学,罗伯特.G.皮卡德/中国人民大学出版社/2005-8/18.00元,8,36
思维与设计,周至禹/北京大学出版社/2007-11/68.00元,7,125
影视广告学,聂鑫/2011-1/40.00元,7.8,10
平面设计图形男女05-中央美院设计教学现场,肖勇/福建美术/2006-1/38.00元,6.7,43
2小时品牌素养,邓德隆/2009-1/38.00元,7.8,513
还有人看广告吗？,(美)马克・奥斯汀/郑梭南/高等教育出版社/2005-05/28.00,5.2,24
Forget All the Rules About Graphic Design: Including the Ones in This Book,bobgill/滾石文化/20000120/147.00元,7.4,14
Hoopla,CrispinPorter+Bogusky、WarrenBerger/powerHouseBooks/2006-11/USD45.00,6.9,10
打开顶级广告创意之门,曹鹏志著/云南人民/2005-11/65.00元,7.8,11
营销论语,李传屏/中国市场出版社/2006-6/38.00元,3.9,15
广告战略,唐纳德・帕伦特/王俭/中信出版社/2004-5-1/45.00,7.7,10
五感品牌力,[日]博报堂品牌设计/郑秀娟/御书房出版有限公司/2009-12/台币280,7.8,10
广告策划与策略,吴柏林/广东经济出版社/2006-9/42.00元,7.4,10
微信公众号营销一本通,魏艳、朱虹/化学工业出版社/49.80元,7.4,13
印刷的终结,李维斯·布莱威尔/中国纺织出版社/2004-1/98.00元,7.6,120
国际最新商业版式设计,高色调图书有限公司/湖南美术/2007-12/420.00元,7,14
新闻标题制作100招,冯印谱/南方日报出版社/2006-12/18.00元,6.7,18
151海报卷,陈峰|主编:刘道广/江苏美术/2010-8/48.00元,7.7,36
Copywriting,"MarkShaw/LaurenceKingPublishers/February18,2009/$24.95",7.1,10
没主意怎么办,安基国际设计传媒有限公司/2009-8/365.00元,7.6,11
中国近现代商业广告史,苏士梅/河南大学出版社/2006-12/33.50元,6.5,10
营销批判,杜雷顿·勃德/陈虹妙/2008-7/32.00元,7.2,19
创意的竞赛,珀维斯/张树庭、张宁/中国财政经济出版社/2004-1/39.80元,7.3,19
娱乐经济,（美）沃尔夫/光明日报出版社/2001-5-1/48.00,6.7,22
公关造势与技巧,[美]弗兰·R.迈特/中国人民大学/2005-6/38.00元,7.4,16
未来创意客,张宜平ZhangYiping、MichaelHoinkes、GerritAhnen/LeighHoch/上海三联书店/2011-8-6/158.00元,7.2,34
实战广告案例,1970-1/70.00元,6.7,11
实战广告案例·创意,穆虹等编/中国人民大学出版社/2005-1/78.0,8,36
有效传播,特里・K.甘布尔、迈克尔・甘布尔、熊婷婷/熊婷婷/清华大学出版社/2005-1/49.00元,6.5,104
我是微商,徐东遥/机械工业出版社/2015-6-2/CNY49.00,6.8,71
The Lighter Side of China,ScottKronick/ACA出版有限公司/2014-1-1,7.2,10
广告与消费者心理,马克斯·萨瑟兰/瞿秀芳鹿建光/世界知识出版社/2002-1/21.00元,6.3,10
互联网商规11条,（美）艾•里斯、劳拉•里斯/寿雯/机械工业出版社/2013-11/35.00,7.6,34
广告原理,卡茨/邓炘炘/世界知识出版社/2006-1/62.00元,6.7,10
平面设计法则,SunI视觉设计/电子工业出版社/2012-11-1/49.00元,7.1,11
中国古代商业广告史,杨海军/河南大学出版社/2005-11/35.00元,6.2,10
实战广告案例·活动,穆虹等编/中国人民大学出版社/2005-1/86.0,7.6,47
实战广告案例（第四辑）,1970-1/110.00元,6.8,11
地产征途,李旭东/机械工业/2011-7/32.80元,6.7,15
公关传播案例评析,胡学亮编/2008-11/35.00元,7.2,17
广告学原理,陈培爱/复旦大学/2008-1/32.00元,6,19
广告学原理,陈培爱/复旦大学出版社/2003-10-1/25.00元,7.2,30
地产新概念执行力(蔡照明模式),蔡照明/暨南大学出版社/2004-4-1/338.0,7.6,10
市场就是谈话,（美）列文等/周遵友等/中信出版社/2002-9/19.00元,5.9,33
NO LOGO,[加]娜奥米·克莱恩/徐诗思/广西师范大学出版社/2009-5/45.00,6.9,974
世界广告案例精解,陈培爱/厦门大学出版社/2008-10/32.00元,7,18
廣告懶人包,RudiLeung/白卷出版社/2016-3/HK$98,6.6,10
从0到估值1000万,刘主编/人民邮电出版社/2017-6-1/39.80,8.2,27
广告箴言,鲍勃·加菲尔德/曾晶/中国财经出版社/2005-8/29.80元,6.7,14
正在广告,叶剑/2009-1/48.00元,7.9,31
智慧宣言,邵隆图,8.4,10
全球最佳图形设计 第11辑,奇力工作室编/广西美术出版社/2011-11/180.00元,7.1,17
偉大廣告公司,張阿茂、煎餅/天下文化/2015-3-25/TWD320,7.1,10
2007年坎城广告奖结案报告,赖治怡/小鱼广告网杂志kleinerfisch.com/2008年6月/NT$899,5.2,10
我为什么不行,(美)唐尼·多伊奇/彭静/东方出版社/2007-6/29.00元,7.2,21
广告公司工作流程与管理,鲁彦娟编/2011-7/42.00元,9.6,10
"Hey, Whipple, Squeeze This",LukeSullivan、EdwardBoches/Wiley/2016-2-1,7.8,10
品牌维他命,维传凯普传播机构/中国市场出版社/2008-1/56.00元,6,16
广告设计创意,王绍强/2011-7/48.00元,7,17
活动-实战广告案例（第二辑）,穆虹李文龙/人民大学/2006-2/116.00元,6.4,10
大比稿,武齐/机械工业出版社/2005-9/22.00元,6.2,17
图文英语广告文案/厦门大学广告学丛书,张国才/厦门大学出版社/2008-7/35.00元,7.7,10
经典广告语3000句,/工商出版社/2002-10-01/56.0,7.3,10
IAI中国广告作品年鉴,刘立宾，丁俊杰，黄升民/2011-6/418.00元,6,10
中国广告史,赵琛/高等教育出版社/2005-10/46.00元,7.1,24
营销文案写作,2008-11/35.00元,7.4,10
邓超明创业笔记,邓超明/2012-10/35.00元,7.3,19
成功广告案例评析,孔祥宇／等/中国商业出版社/2001-05/28.00,7.6,10
报纸分类广告经营管理,陈雨、谷虹/南方日报出版社/2006/39.00元,6.6,14
100个成功的广告策划/企业营销智囊库丛书,徐小娟/第1版(2002年1月1日)/2002年1月1日/23.00,5,10
商业创意2,贺欣浩/北京时代华文书局/2015-5-1/49.00,6.4,18
整理好作品集，找工作去！广告业求职指南,2012-7/39.00元,7.7,10
第一次做企划就上手,2010-7/39.80元,6,15
为叫花子做的策划,宣钟著/中国档案出/2006-10/32.00元,7.9,33
向明天提案,陈颖心/春风文艺/2008-4/28.00元,8,37
語不驚人誓不休,史提夫‧寇恩/陳信宏/天下雜誌/2010-11-24/112.00元,7.6,10
广告学原理与实务,张红霞/北京大学出版社/2007-7/128.00元,7.7,23
广告创意强化教程,汤姆·阿尔茨蒂尔/2012-11/88.00元,6.9,10
IdN十週年特刊（我的最愛）專輯,,5.4,15
激情不灭,莱斯利·巴特菲尔德/电子工业出版社/2007-1/36.00元,8,10
日本設計大師力,社團法人日本平面設計師協會、後藤繁雄/桑田草/原點/2010-12-10,7.4,20
TYPE PLAYER,ShaoqiangWang/三度文化/2009.03/300元,7,10
新媒体广告,北京交通大学出版社/2011-6/28.00元,6.9,10
爱情教练场,本社/7-09999/20050225/106.4,7.5,10
广告美学,赵惠霞/人民出版社/2007-7/38.00元,7.9,11
如何进入广告业,安德雷·内德尔/金光辉/陕西师范大学出版社/2004-5-1/25.00元,6.8,25
龙吟榜精粹(共四册)-龙媒广告选书,龙吟榜/国际文化出版公司/2002-10/124.00元,7.4,12
中国近现代经典广告创意评析,林升栋/东南大学出版社/2005-3/25.00元,7,10
民俗艺术符号与当代广告设计,陈绘/东南大学/2009-1/35.00元,5.9,10
广告标题创作与赏析,张秀贤/中央编译出版社/2008-10/78.00元,6.3,10
Kellogg on Branding,"Tybout,AliceM.(EDT)/Calkins,Tim(EDT)/Wiley/2005-9/USD35.00",7.8,12
玩广告,戎彦/浙江大学出版社/2012-7-1/36.00元,7.3,20
2008中国艾菲奖获奖案例集,2010-1/128.00元,7.3,10
平面设计导论,瑞恩·赫姆伯瑞/赵正洋/2012-3/59.00元,6.8,11
营销革命,中国人民大学出版社/2009-10-1/58.00元,7.6,26
销售力,李小娟/机械工业/2007-1/20.00元,6.7,10
造镇,刘凯/经济日报/2008-1/88.00元,7.1,10
The Language of Advertising,AngelaGoddard/Routledge/2002-07-05/USD25.95,7.2,10
"Advertising, the Uneasy Persuasion",MichaelSchudson/BasicBooks/1986/USD27.00,7.1,10
促销管理的第一本书,唐・舒尔茨、威廉・鲁滨逊、莉莎・彼得里森、黄漫宇/黄漫宇/中国财政经济出版社/2005-3-1/29.80元,6.7,10
广告淮军,邹晓利/安徽科学技术/2007-10/78.00元,7.1,10
The Dentsu Way,KotaroSugiyama、TimAndree/McGraw-Hill/2010-11-22/242.00元,7,10
克里斯汀.迪奥,玛丽-法兰西.波希娜(法)/张显奎/海南出版社/1998-10/24.80元,7.4,19
Advertising for People Who Don't Like Advertising,KesselsKramer/LaurenceKingPublishing/2012-5-7/240.00元,5.8,10
再见吧，创意,魏来/中国建筑工业出版社/2005-8/76.00元,7.7,72
漫画广告-旧世百态1912-1949老漫画,"李忠清,杨小民/现代出版社/1999-3/10.00元",7.6,10
Confessions of an Advertising Man,DavidOgilvy/SouthbankPublishing/2011-9-1/GBP12.99,8.3,13
广告创意,程宇宁/2009-4/48.00元,7,10
Absolut Sequel.,RichardW.Lewis/PeriplusEditions(HK)ltd./2005-10-15/USD30.00,6.8,13
广告与消费心理学,陆跃祥、马谋超/人民教育/2001-2-1/24.60元,7.2,10
亚太广告精选赏析,卢小雁编/四川大学出版社/2004-11/38.00元,6.3,25
指尖上的营销,张继明/中国财富出版社/2013-2/32.00元,6.3,10
无线广告,朱海松/广东经济出版社/2007-5/30.00元,7.1,16
引爆关注,廖恒/机械工业出版社/2013-9-1/39.00元,6.7,19
廣告敗物教,李欣頻/新新聞文化/2001年10月18日/NT$300,5.6,10
媒体与广告,钟以谦/中国人民大学出版社/2001-1/19.00元,7.4,21
谁躺在奥格威怀里,田新利/2008-12/26.80元,8.1,45
